movieId,imdbId,tmdbId,Average_rating,release_years,awards_won,bo_collection,duration
597,100405,114.0,3.360544217687075,1995,5,78871,101
599,65214,576.0,4.035714285714286,1991,4,93389,65
600,110395,15477.0,4.0,1973,3,69831,94
603,112606,30528.0,3.0,1972,5,85256,65
605,117247,7300.0,3.3421052631578947,1998,2,91419,80
606,112625,10824.0,2.75,1933,0,71698,65
608,116282,275.0,4.256696428571429,1942,4,75173,85
609,116552,25059.0,3.107142857142857,2013,4,82888,73
610,82509,11827.0,3.3484848484848486,1946,4,95627,88
611,116514,8766.0,3.0,1906,2,72259,112
612,117283,23570.0,2.6666666666666665,1903,6,63181,60
613,116684,47333.0,3.5,1964,6,60946,127
614,110374,54850.0,1.5,1918,3,69750,101
615,70506,51242.0,3.5,1955,7,70902,101
616,65421,10112.0,3.4642857142857144,2016,0,60607,79
617,113083,4307.0,1.0,1963,0,82573,122
619,116165,32308.0,2.125,2018,6,97234,116
620,102855,88893.0,3.25,1911,7,68948,88
621,107471,52873.0,3.333333333333333,1944,7,73163,65
626,117891,28121.0,2.0,1933,0,52105,116
627,113613,12520.0,3.333333333333333,1945,3,52656,116
628,117381,1592.0,3.88,1935,1,53274,90
630,115837,36447.0,3.5,1944,5,50800,83
631,115509,19042.0,3.25,1937,0,91044,122
632,114671,38884.0,4.5,1958,2,63826,128
633,112844,47449.0,4.0,2001,2,53483,62
635,116275,41852.0,3.857142857142857,1962,7,83643,126
637,117608,9099.0,2.7586206896551726,1966,7,76346,87
638,113448,2021.0,4.0,1988,8,53492,94
639,116414,61752.0,3.2,1999,2,70131,74
640,116095,10988.0,3.333333333333333,2005,2,54053,94
647,115956,10684.0,3.629032258064516,2011,1,97387,104
648,117060,954.0,3.532738095238096,1930,4,61327,106
650,117071,18989.0,3.1875,1909,9,69635,108
651,117788,10801.0,1.0,1960,7,60666,76
653,116136,8840.0,3.1129032258064515,2000,7,67448,106
656,116168,11107.0,3.0,1935,8,91409,117
659,54189,10363.0,4.25,1919,9,54532,67
661,116683,10539.0,3.6320754716981134,1937,2,51260,64
662,116287,10543.0,3.111111111111111,1940,9,97831,119
663,116768,18414.0,3.411764705882353,1904,3,93424,97
664,116269,47502.0,3.5,2013,9,87598,107
665,114787,11902.0,3.4,1989,0,61496,73
667,112536,25087.0,3.6666666666666665,1969,7,69177,93
668,48473,5801.0,4.0,1952,5,63140,114
670,52572,896.0,3.1666666666666665,1970,2,77585,114
671,117128,3065.0,4.03030303030303,1996,6,67458,107
673,117705,2300.0,2.68,1997,2,74293,73
674,62711,8069.0,2.6904761904761907,1963,5,69808,61
678,108181,27768.0,3.8333333333333335,1964,7,91593,107
679,114307,221917.0,4.0,1969,1,91771,60
680,58898,8072.0,3.9166666666666665,1954,9,70596,106
681,82206,35797.0,3.0,1985,1,95544,90
685,113443,33245.0,3.125,1966,9,81851,128
687,109491,124460.0,3.0,1952,1,80558,76
688,114048,27281.0,2.45,1979,7,92998,65
690,111613,105045.0,4.0,1904,6,62437,70
691,117104,40001.0,3.357142857142857,1971,1,66963,64
692,117688,29621.0,2.0,1980,2,56931,71
694,117774,20762.0,2.85,1971,9,80881,93
695,114736,37144.0,4.0,1919,6,84827,115
696,112604,48260.0,2.0,1923,2,51986,95
697,116289,12656.0,3.333333333333333,1971,5,82451,97
698,109593,38867.0,3.0,1986,4,83041,84
700,112368,25969.0,3.142857142857143,1959,1,93397,116
702,62952,753.0,5.0,1958,9,82953,106
703,115742,43634.0,3.0,1915,5,81250,72
704,117420,9103.0,3.0,1942,8,92703,112
705,115951,90214.0,2.833333333333333,1910,9,80391,65
707,117107,10990.0,3.111111111111111,1963,4,95911,122
708,117979,8866.0,3.401639344262295,1995,9,56690,120
709,95776,12233.0,2.875,1945,1,88517,120
710,115851,23449.0,1.5,1970,1,99388,60
711,116322,36355.0,3.2222222222222223,1925,7,70448,109
714,112817,922.0,3.5454545454545454,1970,9,90032,69
715,113362,11876.0,2.6666666666666665,1901,7,95559,97
718,108500,11687.0,3.0,1900,2,68855,63
719,117108,9304.0,2.8088235294117645,1949,4,74103,64
720,118114,,4.0,1993,8,68734,127
721,114103,,4.0,1939,8,71991,109
722,113270,73183.0,4.0,1994,9,92146,124
724,115963,9100.0,3.111111111111111,1936,8,99994,94
725,116448,20759.0,2.375,2013,5,99061,62
726,116827,46063.0,3.0,2015,9,65181,103
728,112701,32513.0,3.96875,1939,8,92841,100
731,116508,36915.0,2.75,1928,0,55206,90
733,117500,9802.0,3.737037037037037,2017,0,96938,67
735,109592,21588.0,4.125,1972,8,50251,114
736,117998,664.0,3.25,1994,4,88691,101
737,115624,11867.0,2.3666666666666667,1924,4,52560,123
741,113568,9323.0,4.148148148148148,1933,6,70545,92
742,117894,10280.0,2.75,1927,6,77544,87
743,117723,10535.0,2.6818181818181817,1912,0,62082,77
745,112691,532.0,4.193548387096774,1929,4,51880,77
746,40366,26744.0,2.0,1988,0,72616,103
747,117768,16299.0,2.75,1959,9,63955,117
748,115571,10547.0,3.272727272727273,1996,7,65437,129
750,57012,935.0,4.20952380952381,1913,2,90300,72
753,113849,41007.0,3.5,1939,9,70477,107
754,113188,35645.0,3.6666666666666665,1941,7,95579,103
755,42644,110465.0,2.0,1902,2,67926,102
756,109381,255546.0,3.0,1989,3,75615,73
757,109688,40751.0,4.0,1982,7,96356,62
759,110480,85778.0,5.0,1980,7,58495,67
760,108211,11101.0,3.333333333333333,1924,2,93610,62
761,117331,9826.0,3.111111111111111,1980,8,93413,73
762,117765,9879.0,2.4615384615384617,1933,2,85270,81
764,113280,22621.0,5.0,1982,5,64678,64
765,116669,7095.0,2.805555555555556,1999,2,83095,99
766,116594,26890.0,4.222222222222222,1961,3,57096,101
767,113211,46732.0,4.0,1933,4,97441,125
769,116992,,3.0,2008,9,69394,121
775,63715,41225.0,2.0,1989,8,99730,66
778,117951,627.0,4.141129032258065,1930,0,68055,119
779,118523,32872.0,2.625,1930,6,92089,92
780,116629,602.0,3.4839449541284404,1936,8,75330,61
781,117737,14553.0,3.75,1929,5,96595,119
782,116277,9566.0,3.333333333333333,1960,7,72517,91
783,116583,10545.0,3.357142857142857,1993,3,97053,87
784,115798,9894.0,2.5508474576271185,1967,7,92214,80
785,116778,11543.0,3.333333333333333,1940,1,95148,83
786,116213,9268.0,3.108695652173913,2003,8,61122,91
787,113147,52059.0,4.5,1950,0,52675,77
788,117218,9327.0,3.0808823529411766,1927,2,56567,67
793,106810,124306.0,4.0,2001,1,77615,82
798,116040,11228.0,3.4166666666666665,1944,7,74556,84
799,116365,10779.0,3.2291666666666665,1984,3,74073,87
800,116905,26748.0,4.071428571428571,1919,7,91966,107
801,116493,38223.0,3.208333333333333,1944,8,73248,87
802,117333,9294.0,3.326388888888889,1914,5,69409,69
803,118113,49963.0,4.25,1960,0,93167,104
804,117628,11363.0,2.892857142857143,1967,1,64578,80
805,117913,1645.0,3.76530612244898,1924,9,69061,87
806,115530,31546.0,2.888888888888889,1942,4,88212,78
808,115493,36344.0,3.25,2008,1,62420,66
809,116320,18550.0,2.75,1956,1,78369,99
810,116756,11511.0,2.0,1923,2,59187,113
813,116823,34170.0,2.6666666666666665,1999,3,83814,116
816,117999,124645.0,3.0,1915,8,74891,71
818,118073,12606.0,2.607142857142857,1977,3,57444,99
820,49521,35206.0,5.0,2006,8,66411,122
824,110246,12632.0,3.0,1916,8,85007,91
828,115472,18975.0,3.375,1918,3,86272,66
829,116707,11962.0,1.0,1927,1,57849,93
830,116313,2925.0,3.1346153846153846,1906,5,59034,83
831,114550,28628.0,3.5,1957,2,90581,66
832,117438,3595.0,3.5657894736842106,1953,6,76607,68
833,116531,9308.0,2.625,2018,7,90446,80
834,117332,92381.0,3.0,1939,5,68053,104
835,116353,18555.0,3.1666666666666665,1973,9,67287,100
836,115857,12123.0,2.576923076923077,1958,7,63425,61
837,117008,10830.0,3.6666666666666665,1967,0,78720,108
838,116191,3573.0,3.817073170731707,1924,3,92592,117
839,115986,10546.0,3.272727272727273,1991,9,79693,113
840,116571,18862.0,3.5,1926,9,97560,82
841,53459,31417.0,3.7142857142857135,1934,2,75047,99
842,117826,9431.0,2.333333333333333,2005,5,61737,68
844,108227,297645.0,3.0,1919,5,59623,69
845,111424,48144.0,5.0,1972,3,54181,106
846,113080,46986.0,4.0,1983,6,85536,99
848,117718,47907.0,3.4545454545454546,1944,4,67550,98
849,116225,10061.0,2.696428571428572,1931,0,74367,100
850,112767,36266.0,4.5,2012,0,59410,96
851,115632,549.0,3.0,1970,8,95466,87
852,117918,10478.0,3.2596153846153846,1978,9,51371,84
854,51980,116690.0,4.0,1941,8,71731,104
858,68646,238.0,4.4875,1939,6,92556,115
861,104558,11134.0,3.5,1985,3,81908,80
864,114936,132641.0,3.5,1949,1,75694,100
865,114474,42758.0,4.0,1995,0,52928,67
866,115736,9303.0,3.87037037037037,1931,3,86657,75
867,115836,23945.0,3.0,1918,7,66978,105
869,116745,22479.0,2.75,1946,5,69473,75
870,119214,9054.0,1.6666666666666667,1977,9,94742,118
872,109066,11985.0,5.0,1962,8,66440,100
875,110693,410921.0,4.0,2011,4,68318,78
876,106544,38955.0,5.0,1935,1,88247,106
879,120004,11015.0,3.3,2019,6,59076,89
880,116654,9306.0,2.38,1964,5,92715,104
881,116311,12559.0,3.0,1994,1,84740,111
882,117965,58770.0,2.6666666666666665,1942,4,75283,82
885,115725,3587.0,2.0,1935,5,71838,82
886,115783,10723.0,1.5,1952,9,67083,91
888,113596,19004.0,3.6666666666666665,1932,1,61419,106
889,109001,101230.0,4.0,2005,5,76423,91
891,113253,10987.0,2.2222222222222223,1988,1,58216,91
892,117991,44705.0,3.7857142857142856,1927,2,88784,74
893,117093,20318.0,4.666666666666667,1958,8,88843,93
896,111019,26933.0,3.6666666666666665,2011,5,84787,87
897,35896,27854.0,3.625,1930,3,50747,71
898,32904,981.0,4.351351351351352,1958,0,87885,98
899,45152,872.0,4.1953125,1964,8,86099,77
900,43278,2769.0,3.954545454545455,1982,5,72985,129
901,50419,13320.0,3.9166666666666665,1979,8,70924,127
902,54698,164.0,3.590909090909091,1905,9,69020,116
903,52357,426.0,4.22463768115942,2013,9,98465,69
904,47396,567.0,4.315217391304348,1907,7,70707,63
905,25316,3078.0,4.38,1917,3,56433,78
906,36855,13528.0,3.6538461538461537,1956,5,50590,86
907,25164,28288.0,4.090909090909091,1950,6,74302,108
908,53125,213.0,4.270114942528736,2001,4,83644,127
909,53604,284.0,3.803030303030303,1910,5,74540,124
910,53291,239.0,3.946969696969697,1928,5,58278,73
911,56923,4808.0,4.111111111111111,1909,5,69337,112
912,34583,289.0,4.235042735042735,2017,3,96984,106
913,33870,963.0,4.387096774193548,1946,7,65076,98
914,58385,11113.0,3.647058823529412,1964,8,80542,120
915,47437,6620.0,3.891304347826087,1907,9,64248,124
916,46250,804.0,4.019230769230769,1904,5,97196,73
917,31580,26531.0,3.6875,1959,6,59155,61
918,37059,909.0,3.571428571428572,2012,6,93351,78
919,32138,630.0,3.957264957264957,1961,0,97646,98
920,31381,770.0,4.044117647058823,1913,1,77140,94
921,84370,31044.0,3.9,2015,9,97717,62
922,43014,599.0,4.294871794871795,1912,0,99523,95
923,33467,15.0,4.2,2015,8,69112,110
924,62622,62.0,3.886178861788618,1967,9,83717,118
926,42192,705.0,4.434210526315789,1998,2,70701,65
927,32143,22490.0,4.5,1912,3,62573,110
928,32976,223.0,4.173913043478261,1910,6,59440,101
929,32484,25670.0,3.8,1910,3,76910,94
930,38787,303.0,4.119047619047619,1990,9,82761,83
931,38109,4174.0,3.8125,1933,0,64439,75
932,50105,8356.0,3.59375,1909,8,52782,69
933,48728,381.0,3.9655172413793114,1937,7,73801,77
934,42451,20758.0,3.583333333333333,1903,0,78144,105
935,45537,29376.0,4.083333333333333,1991,7,92833,86
936,31725,1859.0,3.692307692307693,1981,0,62167,75
937,50658,18299.0,3.8,1982,6,88983,98
938,51658,17281.0,3.8181818181818175,1988,5,58887,113
939,52126,64382.0,4.0,1946,8,52479,125
940,29843,10907.0,3.9722222222222223,1971,2,95072,60
941,32762,32093.0,3.875,1910,2,52257,94
942,37008,1939.0,3.8846153846153846,1977,7,75274,82
943,39420,22292.0,4.0,2000,7,63627,64
944,29162,3598.0,3.0,1964,1,93247,106
945,27125,3080.0,4.0,2001,2,81728,97
946,35446,198.0,4.3,2006,5,97298,108
947,28010,13562.0,3.6818181818181817,1932,1,93176,97
948,49261,1712.0,3.590909090909091,2014,7,74230,85
949,48028,220.0,3.59375,1957,4,98500,80
950,25878,3529.0,4.205882352941177,1980,6,52445,111
951,32599,3085.0,4.211538461538462,1910,7,54593,112
952,48960,2897.0,3.357142857142857,2012,5,82202,124
953,38650,1585.0,4.152777777777778,1951,9,74848,80
954,31679,3083.0,4.225806451612903,1928,7,61024,127
955,29947,900.0,4.066666666666666,1923,8,61833,96
956,34012,43795.0,3.1666666666666665,1951,4,59625,125
957,17350,85638.0,4.0,1994,1,84129,71
960,38300,22688.0,2.5,1954,8,55846,110
961,27893,23114.0,5.0,1959,7,52146,73
962,32022,26378.0,3.0,1965,6,91807,64
963,41509,40206.0,3.0,1958,6,99958,123
964,39152,22356.0,2.5,1987,5,94960,91
965,26029,260.0,3.84375,1976,5,67021,80
966,38235,43488.0,4.0,2012,5,95519,66
968,63350,10331.0,4.111111111111111,1942,5,71455,81
969,43265,488.0,4.42,1984,6,93937,114
970,46414,22733.0,3.5,1902,2,84681,96
971,51459,261.0,3.794117647058824,1998,0,51889,105
972,47162,57575.0,2.5,1982,1,96359,99
973,33891,32574.0,4.285714285714286,1988,3,81354,109
976,22879,22649.0,3.0,1972,8,75514,123
980,93229,39448.0,1.0,1949,1,63992,67
981,118927,52855.0,1.0,1978,0,52882,121
982,48491,39940.0,3.0,2002,4,82748,72
984,117357,85328.0,4.5,2014,1,61198,105
986,116329,11076.0,3.5357142857142856,1939,1,85176,82
987,118742,63945.0,3.0,1995,5,62399,88
988,116442,58985.0,3.75,1984,8,99824,64
990,117011,10861.0,2.5,1968,3,71643,127
991,117039,1770.0,3.5,1945,0,85972,113
992,117473,44465.0,2.5,1913,8,95376,68
994,115678,18203.0,4.25,1969,5,50262,96
996,116830,9333.0,3.25,1995,8,83168,115
997,115847,47260.0,2.6666666666666665,1930,0,85906,78
998,117603,9400.0,3.6666666666666665,1910,6,94704,112
999,115438,9401.0,3.34375,2011,9,65393,94
1003,116259,11306.0,3.0,1972,9,90540,127
1004,116421,9625.0,2.5,1913,8,96021,96
1005,116000,10680.0,2.5,1970,6,62638,71
1006,115862,6346.0,3.0,1920,6,98810,126
1007,72653,18660.0,2.727272727272727,2003,3,68914,85
1008,47977,35115.0,3.5,1909,0,93358,109
1009,72951,14821.0,3.25,2010,6,82412,69
1010,64603,14136.0,3.0294117647058822,1911,5,99895,106
1011,71607,10869.0,3.611111111111111,1941,5,97354,82
1012,50798,22660.0,3.6052631578947367,1919,4,98230,109
1013,55277,19186.0,3.380952380952381,1963,7,99974,82
1014,54195,31102.0,3.3,1978,4,81696,100
1015,107131,6878.0,3.260869565217391,1906,7,53254,94
1016,53271,15944.0,3.1,1959,1,87635,75
1017,54357,18444.0,3.264705882352941,1992,4,74977,70
1018,59793,20723.0,3.4,1904,7,77814,87
1019,46672,173.0,3.6621621621621614,1981,7,86870,80
1020,106611,864.0,3.327586206896552,1995,1,53856,122
1021,109127,24795.0,3.1785714285714284,1939,6,55092,77
1022,42332,11224.0,3.5636363636363635,1973,3,53076,94
1023,63819,81310.0,4.088235294117647,1914,6,86119,116
1024,38166,15947.0,3.25,1982,5,73047,123
1025,57546,9078.0,3.5961538461538463,1963,9,72565,127
1026,41890,29682.0,2.5,1909,3,52143,87
1027,102798,8367.0,3.113636363636364,1905,0,58646,72
1028,58331,433.0,3.814102564102564,1935,3,64049,104
1029,33563,11360.0,3.702380952380953,1906,6,50838,96
1030,76538,11114.0,3.2222222222222223,1994,3,70324,89
1031,66817,12335.0,3.5,1923,4,67928,79
1032,43274,12092.0,3.612244897959184,1969,0,55287,63
1033,82406,10948.0,3.523809523809524,1990,4,83286,101
1034,116361,11229.0,3.95,1951,2,71014,80
1035,59742,15121.0,3.94375,1981,3,56772,86
1036,95016,562.0,3.8642384105960255,1923,6,99107,80
1037,104692,10163.0,2.833333333333333,1994,7,64834,69
1040,117582,47199.0,4.0,1964,0,65635,70
1041,117589,11159.0,3.865384615384616,1936,5,73162,108
1042,117887,9591.0,3.489795918367347,2015,4,67526,88
1043,117924,30500.0,2.375,1934,1,60055,77
1044,117791,41843.0,3.0,2018,1,86207,97
1046,115640,10938.0,3.875,1926,0,70422,91
1047,116908,11412.0,3.216666666666667,1918,6,73318,91
1049,116409,10586.0,3.619047619047619,2013,9,74339,106
1050,116913,42314.0,3.555555555555556,1931,4,82504,128
1051,117958,27845.0,3.0,1956,1,79490,105
1053,117202,23223.0,2.0,1951,2,55357,92
1054,116404,49471.0,1.5,1968,5,57737,120
1055,120107,38153.0,2.0,1902,6,80530,95
1056,116722,25147.0,4.0,1918,1,91675,122
1057,116242,9716.0,3.823529411764706,1907,2,62789,110
1059,117509,454.0,3.5258620689655173,1941,0,94099,107
1060,117802,10218.0,4.226190476190476,1924,7,93105,80
1061,117665,819.0,3.5454545454545454,1995,4,70620,125
1063,116714,56830.0,4.333333333333333,1903,1,73089,81
1064,115491,11238.0,3.0,1929,0,63037,129
1066,29546,31530.0,4.409090909090909,2002,7,60943,93
1067,28757,66473.0,4.0,1909,9,99283,102
1068,39286,28120.0,3.5,1922,5,58013,96
1069,37101,1834.0,3.6666666666666665,1991,3,81503,78
1073,67992,252.0,3.7533783783783785,1922,3,50626,129
1076,55018,16372.0,3.75,1951,9,70684,78
1077,70707,11561.0,4.051282051282051,2005,6,81641,62
1078,66808,11302.0,3.842105263157895,1933,6,64263,121
1079,95159,623.0,3.9719101123595504,1943,8,87316,63
1080,79470,583.0,3.857142857142857,1993,8,69640,84
1081,84865,12614.0,3.672413793103448,2010,4,65522,91
1082,68334,21711.0,3.6875,1962,3,82341,102
1083,59243,11575.0,3.0,1967,6,90961,101
1084,61418,475.0,3.875,1985,6,63508,74
1085,52027,11331.0,3.5,1936,3,85024,88
1086,46912,521.0,3.942307692307693,1981,2,55548,120
1087,113731,21202.0,3.75,2017,7,87359,89
1088,92890,88.0,3.358490566037736,1933,5,64848,127
1089,105236,500.0,4.162878787878788,1941,7,52426,65
1090,91763,792.0,3.933823529411765,1939,8,62031,116
1091,98627,8491.0,2.6296296296296298,1958,7,83754,61
1092,103772,402.0,3.294642857142857,1959,8,56545,89
1093,101761,10537.0,3.111111111111111,1995,4,69337,86
1094,104036,11386.0,3.92,1905,7,56854,104
1095,104348,9504.0,3.87037037037037,1928,3,80697,121
1096,84707,15764.0,4.038461538461538,2007,9,73859,77
1097,83866,601.0,3.76875,1926,5,50383,65
1099,29992,25842.0,3.5454545454545454,1928,8,59887,120
1100,99371,2119.0,2.5789473684210527,1904,5,65133,63
1101,92099,744.0,3.324324324324324,1948,7,98093,64
1103,48545,221.0,3.9375,1910,3,65588,126
1104,44081,702.0,3.9125,1946,9,78177,77
1105,115885,25750.0,1.75,2013,4,73807,91
1111,117040,9305.0,3.9375,1961,5,87085,69
1112,117284,37616.0,3.6666666666666665,1951,4,72119,126
1113,115580,11112.0,2.4285714285714284,1928,3,59096,74
1114,116378,21612.0,3.1666666666666665,2014,1,95640,88
1120,117318,1630.0,3.621212121212121,1970,7,51307,75
1123,117320,124837.0,4.0,1901,1,61340,81
1124,82846,11816.0,3.607142857142857,1953,7,55714,93
1125,72081,11843.0,3.4107142857142856,1972,7,60886,101
1126,101775,10379.0,2.727272727272727,1919,1,59878,76
1127,96754,2756.0,3.612676056338028,1979,4,98036,103
1128,80749,790.0,3.4166666666666665,1909,1,90812,64
1129,82340,1103.0,3.3125,1992,5,55352,110
1130,82533,11298.0,3.75,2018,2,51076,109
1131,91288,4480.0,4.088235294117647,1963,1,57129,114
1132,91480,4481.0,3.65625,1901,1,53158,103
1133,111357,,3.0,1903,9,72343,84
1135,81375,10765.0,3.347826086956522,2017,8,79472,60
1136,71853,762.0,4.224137931034483,1910,4,97433,69
1137,116587,44497.0,4.0,1988,7,93731,77
1145,117677,79306.0,3.0,1961,5,77550,91
1147,118147,10548.0,4.4375,1941,7,63754,121
1148,108598,531.0,4.093333333333334,1905,3,67708,99
1150,84589,4483.0,3.8,1968,9,63798,81
1151,109781,18919.0,4.0,1914,9,54796,99
1152,40427,31556.0,3.0,1929,0,58178,107
1153,40723,26167.0,3.0,1976,8,89792,63
1154,39881,26174.0,1.0,1919,7,53631,102
1161,78875,659.0,4.0625,1982,1,63091,63
1162,69198,30892.0,3.6,2014,5,73960,67
1163,110521,86369.0,2.5,1933,2,75488,100
1164,60304,8074.0,1.0,1918,5,72929,69
1165,115715,124676.0,1.5,1964,1,84104,81
1167,116059,38554.0,2.0,1985,7,78226,124
1168,115610,49763.0,3.0,1987,4,91284,112
1169,99028,41326.0,4.0,2002,6,52751,93
1171,103850,10608.0,3.5806451612903225,1919,1,54504,88
1172,95765,11216.0,4.260869565217392,1950,1,95267,129
1173,97108,7452.0,3.210526315789474,1969,4,71121,65
1174,109942,64567.0,3.0,2005,1,79311,118
1175,101700,892.0,4.166666666666667,1964,9,78813,76
1176,101765,1600.0,3.7777777777777777,1936,5,57672,118
1177,101811,26561.0,3.769230769230769,1956,9,50942,88
1178,50825,975.0,4.366666666666666,1912,1,74165,77
1179,99703,18129.0,3.85,1928,7,72815,72
1180,102014,54405.0,3.6666666666666665,1918,4,78422,85
1181,120121,150823.0,4.0,1920,7,50101,118
1183,116209,409.0,3.6013513513513518,1942,7,79151,108
1184,102426,38251.0,4.0,2012,5,87106,63
1185,97937,10161.0,3.75,1951,2,89967,97
1186,98724,1412.0,3.6379310344827593,1970,4,74577,85
1187,105107,41768.0,3.5,2004,9,55619,73
1188,105488,10409.0,3.397058823529412,1960,9,68447,91
1189,96257,14285.0,4.0,1945,5,71383,114
1190,101026,2469.0,2.1,1967,4,62102,96
1191,102370,10174.0,3.55,1928,1,63154,118
1192,100332,31225.0,4.388888888888889,1938,0,66854,108
1193,73486,510.0,4.256944444444445,1994,9,86682,128
1194,78446,11455.0,3.733333333333333,1960,2,92792,68
1196,80684,1891.0,4.232905982905983,1922,5,93531,104
1197,93779,2493.0,4.208588957055214,1906,6,68991,129
1198,82971,85.0,4.193181818181818,1958,1,64463,100
1199,88846,68.0,4.032258064516129,1915,3,72350,121
1200,90605,679.0,3.924,1959,6,62672,89
1201,60196,429.0,3.93859649122807,1991,9,53673,90
1202,94336,13446.0,3.642857142857143,2009,8,68837,95
1203,50083,389.0,4.304054054054054,1979,3,51024,120
1204,56172,947.0,4.215686274509804,1976,7,50068,83
1206,66921,185.0,4.0,1915,9,68523,65
1207,56592,595.0,4.18125,1910,4,86865,75
1208,78788,28.0,4.138392857142857,2015,9,96173,60
